, 0.137215
49000, -4643.8
49010, -4764.2
49020, -4705.3
49030, -4643.84
49040, -4661.78
49050, -4574.74
49060, -4482.58
49070, -4436.52
49080, -4482.56
49090, -4418.56
49100, -4339.22
49110, -4372.46
49120, -4395.52
49130, -4398.04
49140, -4346.92
49150, -4382.7
49160, -4326.44
49170, -4170.2
49180, -4014.12
49190, -3919.32
49200, -4003.82
49210, -3801.62
49220, -3822.04
49230, -3824.66
49240, -3811.82
49250, -3727.38
49260, -3799.04
49270, -3839.96
49280, -3676.18
49290, -3527.66
49300, -3479
49310, -3438.08
49320, -3292.16
49330, -3207.68
49340, -3118.08
49350, -2997.76
49360, -2913.28
49370, -2721.28
49380, -2880
49390, -2790.4
49400, -2659.84
49410, -2434.56
49420, -2088.96
49430, -2219.52
49440, -2357.76
49450, -2711.04
49460, -2516.48
49470, -2511.36
49480, -2426.88
49490, -2191.36
49500, -2186.24
49510, -2211.84
49520, -2086.4
49530, -2017.28
49540, -1858.56
49550, -1497.6
49560, -1387.52
49570, -1182.72
49580, -1175.04
49590, -1134.08
49600, -1077.76
49610, -1003.52
49620, -929.28
49630, -903.68
49640, -880.64
49650, -811.52
49660, -849.92
49670, -839.68
49680, -824.32
49690, -788.48
49700, -816.64
49710, -829.44
49720, -696.32
49730, -714.24
49740, -729.6
49750, -670.72
49760, -673.28
49770, -629.76
49780, -578.56
49790, -501.76
49800, -512
49810, -545.28
49820, -593.92
49830, -606.72
49840, -750.08
49850, -609.28
49860, -605.44
49870, -634.88
49880, -693.76
49890, -724.48
49900, -741.12
49910, -752.64
49920, -755.2
49930, -783.36
49940, -794.88
49950, -805.12
49960, -812.8
49970, -817.92
49980, -826.88
49990, -819.2
50000, -834.56
50010, -800
50020, -806.4
50030, -802.56
50040, -756.48
50050, -753.92
50060, -760.32
50070, -707.84
50080, -732.16
50090, -712.96
50100, -680.96
50110, -682.24
50120, -624.64
50130, -595.2
50140, -544
50150, -533.76
50160, -509.44
50170, -448
50180, -430.08
50190, -419.84
50200, -387.84
50210, -345.6
50220, -313.6
50230, -303.36
50240, -203.52
50250, -193.28
50260, -154.88
50270, -268.8
50280, -264.96
50290, -120.32
50300, -80.64
50310, -103.68
50320, -117.76
50330, -195.84
50340, -332.8
50350, -318.72
50360, -273.92
50370, -302.08
50380, -317.44
50390, -407.04
50400, -410.88
50410, -450.56
50420, -468.48
50430, -472.32
50440, -501.76
50450, -501.76
50460, -563.2
50470, -565.76
50480, -567.04
50490, -565.76
50500, -577.28
50510, -623.36
50520, -601.6
50530, -577.28
50540, -524.8
50550, -536.32
50560, -460.8
50570, -528.64
50580, -478.72
50590, -618.24
50600, -604.16
50610, -536.32
50620, -583.68
50630, -573.44
50640, -577.28
50650, -563.2
50660, -559.36
50670, -556.8
50680, -578.56
50690, -564.48
50700, -560.64
50710, -564.48
50720, -597.76
50730, -597.76
50740, -627.2
50750, -637.44
50760, -655.36
50770, -648.96
50780, -648.96
50790, -624.64
50800, -574.72
50810, -501.76
50820, -474.88
50830, -417.28
50840, -385.28
50850, -343.04
50860, -267.52
50870, -153.6
50880, -51.2
50890, -5.12
50900, 47.36
50910, 57.6
50920, 35.84
50930, -32
50940, -61.44
50950, -44.8
50960, -48.64
50970, -96
50980, -160
50990, -207.36
51000, -268.8
51010, -298.24
51020, -369.92
51030, -395.52
51040, -417.28
51050, -422.4
51060, -445.44
51070, -482.56
51080, -506.88
51090, -522.24
51100, -527.36
51110, -520.96
51120, -517.12
51130, -523.52
51140, -506.88
51150, -501.76
51160, -496.64
51170, -488.96
51180, -487.68
51190, -494.08
51200, -508.16
51210, -505.6
51220, -506.88
51230, -517.12
51240, -517.12
51250, -519.68
51260, -514.56
51270, -508.16
51280, -512
51290, -506.88
51300, -503.04
51310, -503.04
51320, -508.16
51330, -505.6
51340, -504.32
51350, -499.2
51360, -501.76
51370, -494.08
51380, -494.08
51390, -500.48
51400, -494.08
51410, -492.8
51420, -487.68
51430, -482.56
51440, -480
51450, -474.88
51460, -476.16
51470, -472.32
51480, -473.6
51490, -474.88
51500, -474.88
51510, -472.32
51520, -476.16
51530, -474.88
51540, -467.2
51550, -472.32
51560, -464.64
51570, -467.2
51580, -465.92
51590, -459.52
51600, -456.96
51610, -460.8
51620, -455.04
51630, -451.84
51640, -450.56
51650, -448
51660, -444.16
51670, -434.56
51680, -430.72
51690, -430.08
51700, -421.76
51710, -422.4
51720, -418.56
51730, -416
51740, -416
51750, -415.36
51760, -413.44
51770, -409.6
51780, -414.72
51790, -404.48
51800, -403.84
51810, -398.72
51820, -396.16
51830, -394.88
51840, -389.76
51850, -385.92
51860, -382.72
51870, -382.72
51880, -382.08
51890, -385.28
51900, -373.76
51910, -375.68
51920, -372.48
51930, -368
51940, -368
51950, -361.6
51960, -362.24
51970, -360.32
51980, -357.12
51990, -357.12
52000, -359.68
52010, -349.44
52020, -347.52
52030, -343.04
52040, -344.96
52050, -334.72
52060, -336.64
52070, -334.08
52080, -328.96
52090, -328.32
52100, -322.56
52110, -323.84
52120, -320.64
52130, -317.44
52140, -317.44
52150, -312.32
52160, -304
52170, -312.96
52180, -305.28
52190, -302.72
52200, -294.4
52210, -288.64
52220, -286.72
52230, -280.96
52240, -279.04
52250, -275.2
52260, -269.44
52270, -270.08
52280, -265.6
52290, -262.4
52300, -260.48
52310, -259.2
52320, -255.36
52330, -249.6
52340, -252.16
52350, -245.12
52360, -241.92
52370, -240.64
52380, -236.8
52390, -234.88
52400, -229.12
52410, -222.72
52420, -219.52
52430, -214.4
52440, -213.12
52450, -208
52460, -203.52
52470, -197.12
52480, -195.2
52490, -190.08
52500, -185.6
52510, -178.56
52520, -176.96
52530, -173.12
52540, -169.6
52550, -168.96
52560, -162.88
52570, -161.92
52580, -159.04
52590, -155.84
52600, -152.96
52610, -150.4
52620, -146.56
52630, -145.92
52640, -144.64
52650, -141.76
52660, -138.56
52670, -136.32
52680, -136.64
52690, -133.44
52700, -131.2
52710, -128
52720, -127.68
52730, -124.48
52740, -121.28
52750, -120
52760, -117.76
52770, -118.08
52780, -120.32
52790, -116.16
52800, -115.52
52810, -115.52
52820, -112.96
52830, -111.68
52840, -111.04
52850, -110.4
52860, -108.16
52870, -105.28
52880, -104.64
52890, -104.96
52900, -105.28
52910, -103.68
52920, -104
52930, -101.76
52940, -98.56
52950, -95.36
52960, -95.36
52970, -93.76
52980, -92.48
52990, -90.88
53000, -93.12
53010, -90.24
53020, -90.24
53030, -87.68
53040, -86.88
53050, -87.84
53060, -88.8
53070, -87.52
53080, -83.2
53090, -84.48
53100, -82.08
53110, -82.4
53120, -81.92
53130, -80.32
53140, -79.36
53150, -76.8
53160, -77.76
53170, -74.56
53180, -72.8
53190, -73.92
53200, -72
53210, -70.56
53220, -70.56
53230, -68.32
53240, -69.44
53250, -67.84
53260, -66.24
53270, -64.8
53280, -63.2
53290, -65.12
53300, -64.48
53310, -62.88
53320, -61.92
53330, -61.12
53340, -62.24
53350, -59.68
53360, -58.08
53370, -57.76
53380, -56.96
53390, -54.4
53400, -55.36
53410, -56.32
53420, -52.96
53430, -52.48
53440, -53.28
53450, -51.68
53460, -49.28
53470, -50.24
53480, -49.6
53490, -47.2
53500, -45.6
53510, -44.96
53520, -43.04
53530, -44.16
53540, -45.28
53550, -45.44
53560, -42.96
53570, -42.08
53580, -41.2
53590, -37.92
53600, -39.92
53610, -40.08
53620, -37.6
53630, -38.4
53640, -37.68
53650, -36.88
53660, -36.16
53670, -37.36
53680, -35.68
53690, -34.72
53700, -33.12
53710, -31.44
53720, -33.36
53730, -30.24
53740, -31.2
53750, -32
53760, -27.84
53770, -27.04
53780, -24.56
53790, -23.84
53800, -21.44
53810, -22.4
53820, -21.68
53830, -20.08
53840, -21.76
53850, -21.04
53860, -21.12
53870, -19.6
53880, -20.56
53890, -19.72
53900, -19.84
53910, -19.92
53920, -19
53930, -20.84
53940, -20
53950, -20.08
53960, -19.24
53970, -19.32
53980, -18.56
53990, -17.76
54000, -17.8
54010, -17
54020, -17.08
54030, -17.88
54040, -16.28
54050, -15.48
54060, -15.96
54070, -15.12
54080, -13.52
54090, -13.6
54100, -14.44
54110, -13.12
54120, -11.84
54130, -11.48
54140, -9.88
54150, -11.24
54160, -12.08
54170, -10.88
54180, -10.56
54190, -9.74
54200, -9.7
54210, -9.34
54220, -9.42
54230, -7.78
54240, -7.86
54250, -7.84
54260, -5.82
54270, -6.5
54280, -5.94
54290, -5.32
54300, -5.56
54310, -5.42
54320, -4.62
54330, -4.64
54340, -4.7
54350, -4.92
54360, -4.34
54370, -4.14
54380, -3.34
54390, -3.98
54400, -3.82
54410, -3.65
54420, -3.68
54430, -2.87
54440, -3.71
54450, -3.75
54460, -3.56
54470, -2.5
54480, -3.57
54490, -2.56
54500, -1.72
54510, -2.35
54520, -2.38
54530, -3.45
54540, -2.61
54550, -2.86
54560, -2.45
54570, -2.47
54580, -2.89
54590, -1.47
54600, -1.27
54610, -1.28
54620, -1.08
54630, -0.88
54640, -1.12
54650, -0.93
54660, -1.35
54670, -1.12
54680, -0.74
54690, -1.39
54700, -2
54710, -1.38
54720, -2.03
54730, -1.83
54740, -1.84
54750, -1.22
54760, -1.22
54770, -1.23
54780, -1.66
54790, -1.67
54800, -1.46
54810, -1.47
54820, -1.47
54830, -1.49
54840, -1.27
54850, -1.5
54860, -0.87
54870, -1.3
54880, -0.88
54890, -0.89
54900, -0.9
54910, -0.69
54920, -0.69
54930, -0.7
54940, -0.71
54950, -0.71
54960, -0.71
54970, -0.72
54980, -0.73
54990, -0.74
55000, -0.74
55010, -0.74
55020, -0.52
55030, -0.54
55040, -0.54
55050, -0.54
55060, -0.54
55070, -0.55
55080, -0.33
55090, -0.55
55100, -0.57
55110, -0.57
55120, -0.57
55130, -0.35
55140, -0.57
55150, -0.35
55160, -0.58
55170, -0.36
55180, -0.36
55190, -0.37
55200, -0.37
55210, -0.59
55220, -0.37
55230, -0.37
55240, -0.38
55250, -0.38
55260, -0.38
55270, -0.38
55280, -0.38
55290, -0.38
55300, -0.39
55310, -0.39
55320, -0.39
55330, -0.18
55340, -0.18
55350, -0.4
55360, -0.4
55370, -0.18
55380, -0.18
55390, -0.18
55400, -0.4
55410, -0.4
55420, -0.18
55430, -0.18
55440, -0.18
55450, -0.41
55460, -0.41
55470, -0.19
55480, -0.19
55490, -0.19
55500, -0.19
55510, -0.41
55520, -0.41
55530, -0.41
55540, -0.41
55550, -0.19
55560, -0.19
55570, -0.19
55580, -0.19
55590, -0.19
55600, -0.41
55610, -0.41
55620, -0.41
55630, -0.41
55640, -0.2
55650, -0.2
55660, -0.2
55670, -0.2
55680, -0.2
55690, -0.2
55700, -0.2
55710, -0.2
55720, -0.2
55730, -0.2
55740, -0.2
55750, -0.2
55760, -0.43
55770, -0.21
55780, -0.21
55790, -0.21
55800, -0.21
55810, -0.21
55820, -0.21
55830, -0.21
55840, -0.21
55850, -0.21
55860, -0.21
55870, -0.21
55880, -0.21
55890, -0.21
55900, -0.21
55910, -0.21
55920, -0.21
55930, -0.21
55940, -0.21
55950, -0.21
55960, -0.21
55970, -0.21
55980, -0.21
55990, -0.21
56000, -0.21
56010, -0.21
56020, -0.21
56030, -0.21
56040, -0.21
56050, 0.01
56060, 0.01
56070, 0.01
56080, 0.01
56090, 0.01
56100, -0.21
56110, -0.21
56120, 0.01
56130, -0.21
56140, -0.21
56150, -0.21
56160, -0.21
56170, -0.21
56180, -0.21
56190, -0.21
56200, -0.21
56210, -0.21
56220, -0.21
56230, -0.21
56240, -0.21
56250, -0.21
56260, -0.21
56270, -0.21
56280, -0.21
56290, -0.21
56300, -0.21
56310, -0.21
56320, -0.21
56330, -0.21
56340, -0.21
56350, -0.21
56360, -0.21
56370, -0.21
56380, -0.21
56390, -0.21
56400, -0.21
56410, -0.21
56420, -0.21
56430, -0.21
56440, -0.21
56450, -0.21
56460, -0.21
56470, -0.21
56480, -0.21
56490, -0.21
56500, -0.21
56510, -0.21
56520, -0.21
56530, -0.21
56540, -0.21
56550, -0.21
56560, -0.21
56570, -0.21
56580, -0.21
56590, -0.21
56600, -0.21
56610, -0.21
56620, -0.21
56630, -0.21
56640, -0.21
56650, -0.21
56660, -0.21
56670, -0.21
56680, -0.21
56690, -0.21
56700, -0.21
56710, -0.21
56720, -0.21
56730, -0.21
56740, -0.21
56750, -0.21
56760, -0.21
56770, -0.21
56780, -0.21
56790, -0.21
56800, -0.21
56810, -0.21
56820, -0.21
56830, -0.21
56840, -0.21
56850, -0.21
56860, -0.21
56870, -0.21
56880, -0.21
56890, -0.21
56900, -0.21
56910, -0.21
56920, -0.21
56930, -0.21
56940, -0.21
56950, -0.21
56960, -0.21
56970, -0.21
56980, -0.21
56990, -0.21
57000, -0.21
57010, -0.21
57020, -0.21
57030, -0.21
57040, -0.21
57050, -0.21
57060, -0.21
57070, -0.21
57080, -0.21
57090, -0.21
57100, -0.21
57110, -0.21
57120, -0.21
57130, -0.21
57140, -0.21
57150, -0.21
57160, -0.21
57170, -0.21
57180, -0.21
57190, -0.21
57200, -0.21
57210, -0.21
57220, -0.21
57230, -0.21
57240, -0.21
57250, -0.21
57260, -0.21
57270, -0.21
57280, -0.21
57290, -0.21
57300, -0.21
57310, -0.21
57320, -0.21
57330, -0.21
57340, -0.21
57350, -0.21
57360, -0.21
57370, -0.21
57380, -0.21
57390, -0.21
57400, -0.21
57410, -0.21
57420, -0.21
57430, -0.21
57440, -0.21
57450, -0.21
57460, -0.21
57470, -0.21
57480, -0.21
57490, -0.21
57500, -0.21
57510, -0.21
57520, -0.21
57530, -0.21
57540, -0.21
57550, -0.21
57560, -0.21
57570, -0.21
57580, -0.21
