"  NO.",DateTime,¢XC,%RH,hPa,DP,¢XF
"  25345","2019-09-09 03:41:36",23.1,67.2,989.7,16.7,73.6
"  25346","2019-09-09 03:41:51",23.1,67.2,989.7,16.7,73.6
"  25347","2019-09-09 03:42:06",23.1,67.2,989.7,16.7,73.6
"  25348","2019-09-09 03:42:21",23.1,67.3,989.6,16.7,73.6
"  25349","2019-09-09 03:42:36",23.1,67.2,989.7,16.7,73.6
"  25350","2019-09-09 03:42:51",23.1,67.2,989.6,16.7,73.6
"  25351","2019-09-09 03:43:06",23.1,67.2,989.7,16.7,73.6
"  25352","2019-09-09 03:43:21",23.1,67.2,989.7,16.7,73.6
"  25353","2019-09-09 03:43:36",23.1,67.2,989.7,16.7,73.6
"  25354","2019-09-09 03:43:51",23.1,67.2,989.7,16.7,73.6
"  25355","2019-09-09 03:44:06",23.1,67.2,989.7,16.7,73.6
"  25356","2019-09-09 03:44:21",23.1,67.2,989.6,16.7,73.6
"  25357","2019-09-09 03:44:36",23.1,67.2,989.7,16.7,73.6
"  25358","2019-09-09 03:44:51",23.1,67.2,989.7,16.7,73.6
"  25359","2019-09-09 03:45:06",23.1,67.2,989.7,16.7,73.6
"  25360","2019-09-09 03:45:21",23.1,67.2,989.7,16.7,73.6
"  25361","2019-09-09 03:45:36",23.1,67.2,989.6,16.7,73.6
"  25362","2019-09-09 03:45:51",23.1,67.2,989.6,16.7,73.6
"  25363","2019-09-09 03:46:06",23.1,67.2,989.7,16.7,73.6
"  25364","2019-09-09 03:46:21",23.1,67.3,989.6,16.7,73.6
"  25365","2019-09-09 03:46:36",23.1,67.3,989.6,16.7,73.6
"  25366","2019-09-09 03:46:51",23.1,67.3,989.5,16.7,73.6
"  25367","2019-09-09 03:47:06",23.1,67.3,989.5,16.7,73.6
"  25368","2019-09-09 03:47:21",23.1,67.3,989.6,16.7,73.6
"  25369","2019-09-09 03:47:36",23.1,67.3,989.6,16.7,73.6
"  25370","2019-09-09 03:47:51",23.1,67.3,989.6,16.7,73.6
"  25371","2019-09-09 03:48:06",23.1,67.3,989.6,16.7,73.6
"  25372","2019-09-09 03:48:21",23.1,67.3,989.6,16.7,73.6
"  25373","2019-09-09 03:48:36",23.1,67.4,989.5,16.7,73.6
"  25374","2019-09-09 03:48:51",23.1,67.4,989.5,16.7,73.6
"  25375","2019-09-09 03:49:06",23.1,67.4,989.5,16.7,73.6
"  25376","2019-09-09 03:49:21",23.1,67.4,989.5,16.7,73.6
"  25377","2019-09-09 03:49:36",23.0,67.3,989.5,16.6,73.4
"  25378","2019-09-09 03:49:51",23.1,67.2,989.6,16.7,73.6
"  25379","2019-09-09 03:50:06",23.0,67.2,989.5,16.6,73.4
"  25380","2019-09-09 03:50:21",23.0,67.2,989.5,16.6,73.4
"  25381","2019-09-09 03:50:36",23.1,67.3,989.6,16.7,73.6
"  25382","2019-09-09 03:50:51",23.0,67.3,989.4,16.6,73.4
"  25383","2019-09-09 03:51:06",23.1,67.3,989.5,16.7,73.6
"  25384","2019-09-09 03:51:21",23.0,67.3,989.5,16.6,73.4
"  25385","2019-09-09 03:51:36",23.0,67.4,989.6,16.6,73.4
"  25386","2019-09-09 03:51:51",23.0,67.5,989.6,16.7,73.4
"  25387","2019-09-09 03:52:06",23.0,67.5,989.5,16.7,73.4
"  25388","2019-09-09 03:52:21",23.1,67.5,989.5,16.8,73.6
"  25389","2019-09-09 03:52:36",23.1,67.4,989.6,16.7,73.6
"  25390","2019-09-09 03:52:51",23.0,67.4,989.5,16.6,73.4
"  25391","2019-09-09 03:53:06",23.1,67.4,989.5,16.7,73.6
"  25392","2019-09-09 03:53:21",23.1,67.4,989.5,16.7,73.6
"  25393","2019-09-09 03:53:36",23.1,67.4,989.4,16.7,73.6
"  25394","2019-09-09 03:53:51",23.0,67.4,989.5,16.6,73.4
"  25395","2019-09-09 03:54:06",23.1,67.4,989.5,16.7,73.6
"  25396","2019-09-09 03:54:21",23.0,67.4,989.5,16.6,73.4
"  25397","2019-09-09 03:54:36",23.0,67.5,989.6,16.7,73.4
"  25398","2019-09-09 03:54:51",23.0,67.4,989.5,16.6,73.4
"  25399","2019-09-09 03:55:06",23.0,67.4,989.5,16.6,73.4
"  25400","2019-09-09 03:55:21",23.0,67.4,989.6,16.6,73.4
"  25401","2019-09-09 03:55:36",23.0,67.5,989.5,16.7,73.4
"  25402","2019-09-09 03:55:51",23.0,67.5,989.6,16.7,73.4
"  25403","2019-09-09 03:56:06",23.0,67.5,989.5,16.7,73.4
"  25404","2019-09-09 03:56:21",23.0,67.6,989.5,16.7,73.4
"  25405","2019-09-09 03:56:36",23.0,67.4,989.5,16.6,73.4
"  25406","2019-09-09 03:56:51",23.0,67.4,989.6,16.6,73.4
"  25407","2019-09-09 03:57:06",23.0,67.4,989.5,16.6,73.4
"  25408","2019-09-09 03:57:21",23.0,67.5,989.5,16.7,73.4
"  25409","2019-09-09 03:57:36",23.0,67.5,989.5,16.7,73.4
"  25410","2019-09-09 03:57:51",23.0,67.5,989.5,16.7,73.4
"  25411","2019-09-09 03:58:06",23.0,67.5,989.5,16.7,73.4
"  25412","2019-09-09 03:58:21",23.0,67.4,989.5,16.6,73.4
"  25413","2019-09-09 03:58:36",23.0,67.3,989.4,16.6,73.4
"  25414","2019-09-09 03:58:51",23.0,67.3,989.5,16.6,73.4
"  25415","2019-09-09 03:59:06",23.0,67.4,989.5,16.6,73.4
"  25416","2019-09-09 03:59:21",23.0,67.4,989.5,16.6,73.4
"  25417","2019-09-09 03:59:36",23.0,67.4,989.5,16.6,73.4
"  25418","2019-09-09 03:59:51",23.0,67.4,989.5,16.6,73.4
"  25419","2019-09-09 04:00:06",23.0,67.4,989.4,16.6,73.4
"  25420","2019-09-09 04:00:21",23.0,67.4,989.5,16.6,73.4
"  25421","2019-09-09 04:00:36",23.0,67.4,989.4,16.6,73.4
"  25422","2019-09-09 04:00:51",23.0,67.4,989.5,16.6,73.4
"  25423","2019-09-09 04:01:06",23.0,67.4,989.5,16.6,73.4
"  25424","2019-09-09 04:01:21",23.0,67.4,989.5,16.6,73.4
"  25425","2019-09-09 04:01:36",23.0,67.3,989.5,16.6,73.4
"  25426","2019-09-09 04:01:51",23.0,67.3,989.5,16.6,73.4
"  25427","2019-09-09 04:02:06",23.0,67.4,989.5,16.6,73.4
"  25428","2019-09-09 04:02:21",23.0,67.4,989.4,16.6,73.4
"  25429","2019-09-09 04:02:36",23.0,67.5,989.5,16.7,73.4
"  25430","2019-09-09 04:02:51",23.0,67.5,989.5,16.7,73.4
"  25431","2019-09-09 04:03:06",23.0,67.5,989.5,16.7,73.4
"  25432","2019-09-09 04:03:21",23.0,67.5,989.5,16.7,73.4
"  25433","2019-09-09 04:03:36",23.0,67.5,989.4,16.7,73.4
"  25434","2019-09-09 04:03:51",23.0,67.4,989.5,16.6,73.4
"  25435","2019-09-09 04:04:06",23.0,67.5,989.4,16.7,73.4
"  25436","2019-09-09 04:04:21",23.0,67.5,989.5,16.7,73.4
"  25437","2019-09-09 04:04:36",23.0,67.5,989.5,16.7,73.4
"  25438","2019-09-09 04:04:51",23.0,67.5,989.5,16.7,73.4
"  25439","2019-09-09 04:05:06",23.0,67.5,989.4,16.7,73.4
"  25440","2019-09-09 04:05:21",23.0,67.5,989.4,16.7,73.4
"  25441","2019-09-09 04:05:36",23.0,67.5,989.3,16.7,73.4
"  25442","2019-09-09 04:05:51",23.0,67.5,989.5,16.7,73.4
"  25443","2019-09-09 04:06:06",23.0,67.4,989.4,16.6,73.4
"  25444","2019-09-09 04:06:21",23.0,67.4,989.4,16.6,73.4
"  25445","2019-09-09 04:06:36",23.0,67.4,989.4,16.6,73.4
"  25446","2019-09-09 04:06:51",23.0,67.4,989.4,16.6,73.4
"  25447","2019-09-09 04:07:06",23.0,67.4,989.5,16.6,73.4
"  25448","2019-09-09 04:07:21",23.0,67.4,989.4,16.6,73.4
"  25449","2019-09-09 04:07:36",23.0,67.4,989.3,16.6,73.4
"  25450","2019-09-09 04:07:51",23.0,67.4,989.5,16.6,73.4
"  25451","2019-09-09 04:08:06",23.0,67.4,989.5,16.6,73.4
"  25452","2019-09-09 04:08:21",23.0,67.4,989.3,16.6,73.4
"  25453","2019-09-09 04:08:36",23.0,67.5,989.5,16.7,73.4
"  25454","2019-09-09 04:08:51",23.0,67.4,989.4,16.6,73.4
"  25455","2019-09-09 04:09:06",23.0,67.4,989.3,16.6,73.4
"  25456","2019-09-09 04:09:21",23.0,67.4,989.5,16.6,73.4
"  25457","2019-09-09 04:09:36",23.0,67.4,989.3,16.6,73.4
"  25458","2019-09-09 04:09:51",23.0,67.5,989.4,16.7,73.4
"  25459","2019-09-09 04:10:06",23.0,67.5,989.4,16.7,73.4
"  25460","2019-09-09 04:10:21",23.0,67.5,989.5,16.7,73.4
"  25461","2019-09-09 04:10:36",23.0,67.5,989.5,16.7,73.4
"  25462","2019-09-09 04:10:51",23.0,67.5,989.4,16.7,73.4
"  25463","2019-09-09 04:11:06",23.0,67.5,989.5,16.7,73.4
"  25464","2019-09-09 04:11:21",23.0,67.4,989.4,16.6,73.4
"  25465","2019-09-09 04:11:36",23.0,67.4,989.4,16.6,73.4
"  25466","2019-09-09 04:11:51",23.0,67.3,989.3,16.6,73.4
"  25467","2019-09-09 04:12:06",23.0,67.3,989.4,16.6,73.4
"  25468","2019-09-09 04:12:21",23.0,67.4,989.4,16.6,73.4
"  25469","2019-09-09 04:12:36",23.0,67.4,989.5,16.6,73.4
"  25470","2019-09-09 04:12:51",23.0,67.4,989.4,16.6,73.4
"  25471","2019-09-09 04:13:06",23.0,67.4,989.4,16.6,73.4
"  25472","2019-09-09 04:13:21",23.0,67.4,989.4,16.6,73.4
"  25473","2019-09-09 04:13:36",23.0,67.4,989.2,16.6,73.4
"  25474","2019-09-09 04:13:51",23.0,67.4,989.3,16.6,73.4
"  25475","2019-09-09 04:14:06",23.0,67.5,989.3,16.7,73.4
"  25476","2019-09-09 04:14:21",23.0,67.5,989.3,16.7,73.4
"  25477","2019-09-09 04:14:36",23.0,67.5,989.4,16.7,73.4
"  25478","2019-09-09 04:14:51",23.0,67.4,989.3,16.6,73.4
"  25479","2019-09-09 04:15:06",23.0,67.3,989.4,16.6,73.4
"  25480","2019-09-09 04:15:21",23.0,67.3,989.3,16.6,73.4
"  25481","2019-09-09 04:15:36",23.0,67.4,989.2,16.6,73.4
"  25482","2019-09-09 04:15:51",23.0,67.3,989.3,16.6,73.4
"  25483","2019-09-09 04:16:06",23.0,67.4,989.3,16.6,73.4
"  25484","2019-09-09 04:16:21",23.0,67.4,989.3,16.6,73.4
"  25485","2019-09-09 04:16:36",23.0,67.4,989.4,16.6,73.4
"  25486","2019-09-09 04:16:51",23.0,67.4,989.3,16.6,73.4
"  25487","2019-09-09 04:17:06",23.0,67.4,989.3,16.6,73.4
"  25488","2019-09-09 04:17:21",23.0,67.4,989.3,16.6,73.4
"  25489","2019-09-09 04:17:36",23.0,67.4,989.4,16.6,73.4
"  25490","2019-09-09 04:17:51",23.0,67.4,989.2,16.6,73.4
"  25491","2019-09-09 04:18:06",23.0,67.4,989.3,16.6,73.4
"  25492","2019-09-09 04:18:21",23.0,67.4,989.4,16.6,73.4
"  25493","2019-09-09 04:18:36",23.0,67.5,989.3,16.7,73.4
"  25494","2019-09-09 04:18:51",23.0,67.5,989.3,16.7,73.4
"  25495","2019-09-09 04:19:06",23.0,67.4,989.3,16.6,73.4
"  25496","2019-09-09 04:19:21",23.0,67.4,989.4,16.6,73.4
"  25497","2019-09-09 04:19:36",23.0,67.4,989.3,16.6,73.4
"  25498","2019-09-09 04:19:51",23.0,67.5,989.3,16.7,73.4
"  25499","2019-09-09 04:20:06",23.0,67.5,989.3,16.7,73.4
"  25500","2019-09-09 04:20:21",23.0,67.5,989.3,16.7,73.4
"  25501","2019-09-09 04:20:36",23.0,67.5,989.3,16.7,73.4
"  25502","2019-09-09 04:20:51",23.0,67.6,989.3,16.7,73.4
"  25503","2019-09-09 04:21:06",23.0,67.5,989.3,16.7,73.4
"  25504","2019-09-09 04:21:21",23.0,67.6,989.4,16.7,73.4
"  25505","2019-09-09 04:21:36",23.0,67.6,989.3,16.7,73.4
"  25506","2019-09-09 04:21:51",23.0,67.6,989.4,16.7,73.4
"  25507","2019-09-09 04:22:06",23.0,67.6,989.3,16.7,73.4
"  25508","2019-09-09 04:22:21",23.0,67.6,989.3,16.7,73.4
"  25509","2019-09-09 04:22:36",23.0,67.5,989.2,16.7,73.4
"  25510","2019-09-09 04:22:51",23.0,67.5,989.3,16.7,73.4
"  25511","2019-09-09 04:23:06",23.0,67.5,989.3,16.7,73.4
"  25512","2019-09-09 04:23:21",23.0,67.5,989.2,16.7,73.4
"  25513","2019-09-09 04:23:36",23.0,67.5,989.3,16.7,73.4
"  25514","2019-09-09 04:23:51",23.0,67.5,989.3,16.7,73.4
"  25515","2019-09-09 04:24:06",23.0,67.5,989.3,16.7,73.4
"  25516","2019-09-09 04:24:21",23.0,67.4,989.3,16.6,73.4
"  25517","2019-09-09 04:24:36",23.0,67.4,989.3,16.6,73.4
"  25518","2019-09-09 04:24:51",23.0,67.4,989.3,16.6,73.4
"  25519","2019-09-09 04:25:06",23.0,67.4,989.4,16.6,73.4
"  25520","2019-09-09 04:25:21",23.0,67.4,989.2,16.6,73.4
"  25521","2019-09-09 04:25:36",23.0,67.3,989.2,16.6,73.4
"  25522","2019-09-09 04:25:51",23.0,67.3,989.1,16.6,73.4
"  25523","2019-09-09 04:26:06",23.0,67.3,989.2,16.6,73.4
"  25524","2019-09-09 04:26:21",23.0,67.3,989.3,16.6,73.4
"  25525","2019-09-09 04:26:36",23.0,67.3,989.2,16.6,73.4
"  25526","2019-09-09 04:26:51",23.0,67.3,989.2,16.6,73.4
"  25527","2019-09-09 04:27:06",23.0,67.4,989.1,16.6,73.4
"  25528","2019-09-09 04:27:21",23.0,67.3,989.3,16.6,73.4
"  25529","2019-09-09 04:27:36",23.0,67.4,989.2,16.6,73.4
"  25530","2019-09-09 04:27:51",23.0,67.4,989.2,16.6,73.4
"  25531","2019-09-09 04:28:06",23.0,67.3,989.3,16.6,73.4
"  25532","2019-09-09 04:28:21",23.0,67.3,989.2,16.6,73.4
"  25533","2019-09-09 04:28:36",23.0,67.3,989.3,16.6,73.4
"  25534","2019-09-09 04:28:51",23.0,67.3,989.3,16.6,73.4
"  25535","2019-09-09 04:29:06",23.0,67.3,989.2,16.6,73.4
"  25536","2019-09-09 04:29:21",23.0,67.3,989.2,16.6,73.4
"  25537","2019-09-09 04:29:36",23.0,67.3,989.4,16.6,73.4
"  25538","2019-09-09 04:29:51",23.0,67.3,989.3,16.6,73.4
"  25539","2019-09-09 04:30:06",23.0,67.3,989.4,16.6,73.4
"  25540","2019-09-09 04:30:21",23.0,67.3,989.3,16.6,73.4
"  25541","2019-09-09 04:30:36",23.0,67.3,989.3,16.6,73.4
"  25542","2019-09-09 04:30:51",23.0,67.3,989.3,16.6,73.4
"  25543","2019-09-09 04:31:06",23.0,67.1,989.2,16.6,73.4
"  25544","2019-09-09 04:31:21",23.0,67.0,989.4,16.5,73.4
"  25545","2019-09-09 04:31:36",23.0,67.0,989.4,16.5,73.4
"  25546","2019-09-09 04:31:51",23.0,67.1,989.3,16.6,73.4
"  25547","2019-09-09 04:32:06",23.0,67.2,989.3,16.6,73.4
"  25548","2019-09-09 04:32:21",23.0,67.2,989.3,16.6,73.4
"  25549","2019-09-09 04:32:36",23.0,67.1,989.4,16.6,73.4
"  25550","2019-09-09 04:32:51",23.0,67.2,989.3,16.6,73.4
"  25551","2019-09-09 04:33:06",23.0,67.1,989.3,16.6,73.4
"  25552","2019-09-09 04:33:21",23.0,67.1,989.5,16.6,73.4
"  25553","2019-09-09 04:33:36",23.0,67.1,989.3,16.6,73.4
"  25554","2019-09-09 04:33:51",23.0,67.2,989.4,16.6,73.4
"  25555","2019-09-09 04:34:06",23.0,67.2,989.3,16.6,73.4
"  25556","2019-09-09 04:34:21",23.0,67.2,989.5,16.6,73.4
"  25557","2019-09-09 04:34:36",23.0,67.3,989.3,16.6,73.4
"  25558","2019-09-09 04:34:51",23.0,67.2,989.4,16.6,73.4
"  25559","2019-09-09 04:35:06",23.0,67.1,989.3,16.6,73.4
"  25560","2019-09-09 04:35:21",23.0,67.1,989.4,16.6,73.4
"  25561","2019-09-09 04:35:36",23.0,67.2,989.4,16.6,73.4
"  25562","2019-09-09 04:35:51",23.0,67.2,989.5,16.6,73.4
"  25563","2019-09-09 04:36:06",23.0,67.2,989.5,16.6,73.4
"  25564","2019-09-09 04:36:21",23.0,67.1,989.4,16.6,73.4
"  25565","2019-09-09 04:36:36",23.0,67.2,989.4,16.6,73.4
"  25566","2019-09-09 04:36:51",23.0,67.2,989.3,16.6,73.4
"  25567","2019-09-09 04:37:06",23.0,67.2,989.3,16.6,73.4
"  25568","2019-09-09 04:37:21",23.0,67.2,989.4,16.6,73.4
"  25569","2019-09-09 04:37:36",23.0,67.2,989.5,16.6,73.4
"  25570","2019-09-09 04:37:51",23.0,67.2,989.3,16.6,73.4
"  25571","2019-09-09 04:38:06",23.0,67.2,989.5,16.6,73.4
"  25572","2019-09-09 04:38:21",23.0,67.2,989.4,16.6,73.4
"  25573","2019-09-09 04:38:36",23.0,67.2,989.5,16.6,73.4
"  25574","2019-09-09 04:38:51",23.0,67.1,989.4,16.6,73.4
"  25575","2019-09-09 04:39:06",23.0,67.1,989.4,16.6,73.4
"  25576","2019-09-09 04:39:21",23.0,67.1,989.4,16.6,73.4
"  25577","2019-09-09 04:39:36",23.0,67.2,989.4,16.6,73.4
"  25578","2019-09-09 04:39:51",23.0,67.2,989.4,16.6,73.4
"  25579","2019-09-09 04:40:06",23.0,67.2,989.4,16.6,73.4
"  25580","2019-09-09 04:40:21",23.0,67.2,989.4,16.6,73.4
"  25581","2019-09-09 04:40:36",23.0,67.2,989.3,16.6,73.4
"  25582","2019-09-09 04:40:51",23.0,67.2,989.5,16.6,73.4
"  25583","2019-09-09 04:41:06",23.0,67.2,989.4,16.6,73.4
"  25584","2019-09-09 04:41:21",23.0,67.2,989.3,16.6,73.4
"  25585","2019-09-09 04:41:36",23.0,67.2,989.4,16.6,73.4
"  25586","2019-09-09 04:41:51",23.0,67.2,989.5,16.6,73.4
"  25587","2019-09-09 04:42:06",23.0,67.2,989.5,16.6,73.4
"  25588","2019-09-09 04:42:21",23.0,67.1,989.5,16.6,73.4
"  25589","2019-09-09 04:42:36",23.0,67.1,989.5,16.6,73.4
"  25590","2019-09-09 04:42:51",23.0,67.2,989.5,16.6,73.4
"  25591","2019-09-09 04:43:06",23.0,67.2,989.5,16.6,73.4
"  25592","2019-09-09 04:43:21",23.0,67.2,989.4,16.6,73.4
"  25593","2019-09-09 04:43:36",23.0,67.2,989.4,16.6,73.4
"  25594","2019-09-09 04:43:51",23.0,67.2,989.3,16.6,73.4
"  25595","2019-09-09 04:44:06",23.0,67.1,989.4,16.6,73.4
"  25596","2019-09-09 04:44:21",23.0,67.1,989.5,16.6,73.4
"  25597","2019-09-09 04:44:36",23.0,67.1,989.4,16.6,73.4
"  25598","2019-09-09 04:44:51",23.0,67.2,989.4,16.6,73.4
"  25599","2019-09-09 04:45:06",23.0,67.3,989.5,16.6,73.4
"  25600","2019-09-09 04:45:21",23.0,67.3,989.5,16.6,73.4
"  25601","2019-09-09 04:45:36",23.0,67.2,989.3,16.6,73.4
"  25602","2019-09-09 04:45:51",23.0,67.2,989.4,16.6,73.4
"  25603","2019-09-09 04:46:06",23.0,67.2,989.3,16.6,73.4
"  25604","2019-09-09 04:46:21",23.0,67.1,989.4,16.6,73.4
"  25605","2019-09-09 04:46:36",23.0,67.1,989.4,16.6,73.4
"  25606","2019-09-09 04:46:51",23.0,67.0,989.5,16.5,73.4
"  25607","2019-09-09 04:47:06",23.0,67.1,989.4,16.6,73.4
"  25608","2019-09-09 04:47:21",23.0,67.1,989.4,16.6,73.4
"  25609","2019-09-09 04:47:36",23.0,67.1,989.4,16.6,73.4
"  25610","2019-09-09 04:47:51",23.0,67.1,989.4,16.6,73.4
"  25611","2019-09-09 04:48:06",23.0,67.2,989.4,16.6,73.4
"  25612","2019-09-09 04:48:21",23.0,67.1,989.5,16.6,73.4
"  25613","2019-09-09 04:48:36",23.0,67.1,989.4,16.6,73.4
"  25614","2019-09-09 04:48:51",23.0,67.2,989.4,16.6,73.4
"  25615","2019-09-09 04:49:06",23.0,67.1,989.3,16.6,73.4
"  25616","2019-09-09 04:49:21",23.0,67.1,989.3,16.6,73.4
"  25617","2019-09-09 04:49:36",23.0,67.1,989.4,16.6,73.4
"  25618","2019-09-09 04:49:51",23.0,67.1,989.4,16.6,73.4
"  25619","2019-09-09 04:50:06",23.0,67.1,989.4,16.6,73.4
"  25620","2019-09-09 04:50:21",23.0,67.2,989.4,16.6,73.4
"  25621","2019-09-09 04:50:36",23.0,67.2,989.4,16.6,73.4
"  25622","2019-09-09 04:50:51",23.0,67.2,989.4,16.6,73.4
"  25623","2019-09-09 04:51:06",23.0,67.2,989.4,16.6,73.4
"  25624","2019-09-09 04:51:21",23.0,67.2,989.3,16.6,73.4
"  25625","2019-09-09 04:51:36",23.0,67.2,989.4,16.6,73.4
"  25626","2019-09-09 04:51:51",23.0,67.2,989.4,16.6,73.4
"  25627","2019-09-09 04:52:06",23.0,67.1,989.4,16.6,73.4
"  25628","2019-09-09 04:52:21",23.0,67.1,989.5,16.6,73.4
"  25629","2019-09-09 04:52:36",23.0,67.1,989.5,16.6,73.4
"  25630","2019-09-09 04:52:51",23.0,67.0,989.3,16.5,73.4
"  25631","2019-09-09 04:53:06",23.0,67.0,989.4,16.5,73.4
"  25632","2019-09-09 04:53:21",23.0,66.9,989.5,16.5,73.4
"  25633","2019-09-09 04:53:36",23.0,66.9,989.5,16.5,73.4
"  25634","2019-09-09 04:53:51",23.0,67.0,989.5,16.5,73.4
"  25635","2019-09-09 04:54:06",23.0,67.0,989.4,16.5,73.4
"  25636","2019-09-09 04:54:21",23.0,67.0,989.4,16.5,73.4
"  25637","2019-09-09 04:54:36",23.0,67.1,989.4,16.6,73.4
"  25638","2019-09-09 04:54:51",23.0,67.1,989.4,16.6,73.4
"  25639","2019-09-09 04:55:06",23.0,67.1,989.5,16.6,73.4
"  25640","2019-09-09 04:55:21",23.0,67.1,989.5,16.6,73.4
"  25641","2019-09-09 04:55:36",23.0,67.1,989.5,16.6,73.4
"  25642","2019-09-09 04:55:51",23.0,67.1,989.4,16.6,73.4
"  25643","2019-09-09 04:56:06",23.0,67.0,989.4,16.5,73.4
"  25644","2019-09-09 04:56:21",23.0,67.1,989.5,16.6,73.4
"  25645","2019-09-09 04:56:36",23.0,67.1,989.4,16.6,73.4
"  25646","2019-09-09 04:56:51",23.0,67.1,989.6,16.6,73.4
"  25647","2019-09-09 04:57:06",23.0,67.1,989.6,16.6,73.4
"  25648","2019-09-09 04:57:21",23.0,67.1,989.5,16.6,73.4
"  25649","2019-09-09 04:57:36",23.0,67.1,989.5,16.6,73.4
"  25650","2019-09-09 04:57:51",23.0,67.0,989.6,16.5,73.4
"  25651","2019-09-09 04:58:06",23.0,67.0,989.4,16.5,73.4
"  25652","2019-09-09 04:58:21",23.0,67.0,989.5,16.5,73.4
"  25653","2019-09-09 04:58:36",23.0,67.0,989.4,16.5,73.4
"  25654","2019-09-09 04:58:51",23.0,67.0,989.6,16.5,73.4
"  25655","2019-09-09 04:59:06",23.0,67.1,989.4,16.6,73.4
"  25656","2019-09-09 04:59:21",23.0,67.0,989.5,16.5,73.4
"  25657","2019-09-09 04:59:36",23.0,67.0,989.4,16.5,73.4
"  25658","2019-09-09 04:59:51",23.0,67.1,989.4,16.6,73.4
"  25659","2019-09-09 05:00:06",23.0,67.1,989.6,16.6,73.4
"  25660","2019-09-09 05:00:21",23.0,67.1,989.5,16.6,73.4
"  25661","2019-09-09 05:00:36",23.0,67.1,989.5,16.6,73.4
"  25662","2019-09-09 05:00:51",23.0,67.1,989.4,16.6,73.4
"  25663","2019-09-09 05:01:06",23.0,67.1,989.5,16.6,73.4
"  25664","2019-09-09 05:01:21",23.0,67.0,989.5,16.5,73.4
"  25665","2019-09-09 05:01:36",23.0,67.0,989.4,16.5,73.4
"  25666","2019-09-09 05:01:51",23.0,67.0,989.4,16.5,73.4
"  25667","2019-09-09 05:02:06",23.0,66.9,989.4,16.5,73.4
"  25668","2019-09-09 05:02:21",23.0,67.0,989.4,16.5,73.4
"  25669","2019-09-09 05:02:36",23.0,67.0,989.4,16.5,73.4
"  25670","2019-09-09 05:02:51",23.0,66.9,989.3,16.5,73.4
"  25671","2019-09-09 05:03:06",23.0,66.9,989.4,16.5,73.4
"  25672","2019-09-09 05:03:21",23.0,66.9,989.4,16.5,73.4
"  25673","2019-09-09 05:03:36",23.0,67.0,989.3,16.5,73.4
"  25674","2019-09-09 05:03:51",23.0,67.0,989.5,16.5,73.4
"  25675","2019-09-09 05:04:06",23.0,66.9,989.4,16.5,73.4
"  25676","2019-09-09 05:04:21",23.0,66.9,989.3,16.5,73.4
"  25677","2019-09-09 05:04:36",23.0,66.9,989.3,16.5,73.4
"  25678","2019-09-09 05:04:51",23.0,66.9,989.3,16.5,73.4
"  25679","2019-09-09 05:05:06",23.0,66.9,989.4,16.5,73.4
"  25680","2019-09-09 05:05:21",23.0,67.0,989.3,16.5,73.4
"  25681","2019-09-09 05:05:36",23.0,67.0,989.3,16.5,73.4
"  25682","2019-09-09 05:05:51",23.0,67.0,989.3,16.5,73.4
"  25683","2019-09-09 05:06:06",23.0,67.0,989.4,16.5,73.4
"  25684","2019-09-09 05:06:21",23.0,67.0,989.2,16.5,73.4
"  25685","2019-09-09 05:06:36",23.0,67.0,989.4,16.5,73.4
"  25686","2019-09-09 05:06:51",23.0,67.0,989.2,16.5,73.4
"  25687","2019-09-09 05:07:06",23.0,67.0,989.4,16.5,73.4
"  25688","2019-09-09 05:07:21",23.0,67.1,989.2,16.6,73.4
"  25689","2019-09-09 05:07:36",23.0,67.1,989.3,16.6,73.4
"  25690","2019-09-09 05:07:51",23.0,67.1,989.3,16.6,73.4
"  25691","2019-09-09 05:08:06",23.0,67.0,989.4,16.5,73.4
"  25692","2019-09-09 05:08:21",23.0,67.0,989.3,16.5,73.4
"  25693","2019-09-09 05:08:36",23.0,67.0,989.5,16.5,73.4
"  25694","2019-09-09 05:08:51",23.0,67.0,989.3,16.5,73.4
"  25695","2019-09-09 05:09:06",23.0,67.0,989.4,16.5,73.4
"  25696","2019-09-09 05:09:21",23.0,67.0,989.3,16.5,73.4
"  25697","2019-09-09 05:09:36",23.0,67.0,989.4,16.5,73.4
"  25698","2019-09-09 05:09:51",23.0,67.0,989.3,16.5,73.4
"  25699","2019-09-09 05:10:06",23.0,66.9,989.3,16.5,73.4
"  25700","2019-09-09 05:10:21",23.0,66.9,989.2,16.5,73.4
"  25701","2019-09-09 05:10:36",23.0,66.9,989.4,16.5,73.4
"  25702","2019-09-09 05:10:51",23.0,66.9,989.3,16.5,73.4
"  25703","2019-09-09 05:11:06",23.0,66.8,989.3,16.5,73.4
"  25704","2019-09-09 05:11:21",23.0,66.8,989.3,16.5,73.4
"  25705","2019-09-09 05:11:36",23.0,66.8,989.3,16.5,73.4
"  25706","2019-09-09 05:11:51",23.0,66.8,989.2,16.5,73.4
"  25707","2019-09-09 05:12:06",23.0,66.8,989.2,16.5,73.4
"  25708","2019-09-09 05:12:21",23.0,66.8,989.4,16.5,73.4
"  25709","2019-09-09 05:12:36",23.0,66.8,989.2,16.5,73.4
"  25710","2019-09-09 05:12:51",23.0,66.8,989.4,16.5,73.4
"  25711","2019-09-09 05:13:06",23.0,66.8,989.2,16.5,73.4
